"scenario","year","variable","value","units"
"old",1966,"global_tas",0.010186208013824,"degC"
"old",1967,"global_tas",0.0216819262145296,"degC"
"old",1968,"global_tas",0.0344665403768828,"degC"
"old",1969,"global_tas",0.0528511352585087,"degC"
"old",1970,"global_tas",0.0660336570719586,"degC"
"old",1971,"global_tas",0.0695527098179526,"degC"
"old",1972,"global_tas",0.0784321288928147,"degC"
"old",1973,"global_tas",0.0976873431983674,"degC"
"old",1974,"global_tas",0.11379473041752,"degC"
"old",1975,"global_tas",0.105248222519735,"degC"
"old",1976,"global_tas",0.117900904701244,"degC"
"old",1977,"global_tas",0.14137398738793,"degC"
"old",1978,"global_tas",0.165706766438364,"degC"
"old",1979,"global_tas",0.186767961938538,"degC"
"old",1980,"global_tas",0.203553179452373,"degC"
"old",1981,"global_tas",0.220565116525741,"degC"
"old",1982,"global_tas",0.216655505611575,"degC"
"old",1983,"global_tas",0.176490772703565,"degC"
"old",1984,"global_tas",0.185838105398528,"degC"
"old",1985,"global_tas",0.220309063761659,"degC"
"old",1986,"global_tas",0.252511092887107,"degC"
"old",1987,"global_tas",0.283356533274605,"degC"
"old",1988,"global_tas",0.315935839442898,"degC"
"old",1989,"global_tas",0.349044932380259,"degC"
"old",1990,"global_tas",0.378366169405644,"degC"
"old",1991,"global_tas",0.351753873933871,"degC"
"old",1992,"global_tas",0.233075503377,"degC"
"old",1993,"global_tas",0.216955621683104,"degC"
"old",1994,"global_tas",0.278748982822312,"degC"
"old",1995,"global_tas",0.351185963517836,"degC"
"old",1996,"global_tas",0.414417815214243,"degC"
"old",1997,"global_tas",0.456633159953449,"degC"
"old",1998,"global_tas",0.494597766441227,"degC"
"old",1999,"global_tas",0.539555709460015,"degC"
"old",2000,"global_tas",0.581309477446566,"degC"
"old",2001,"global_tas",0.617191731655245,"degC"
"old",2002,"global_tas",0.643530622831355,"degC"
"old",2003,"global_tas",0.664642452990367,"degC"
"old",2004,"global_tas",0.68804034356578,"degC"
"old",2005,"global_tas",0.707971262967701,"degC"
"old",2006,"global_tas",0.724423894055232,"degC"
"old",2007,"global_tas",0.746509517884113,"degC"
"old",2008,"global_tas",0.774020395306195,"degC"
"old",2009,"global_tas",0.801574854225806,"degC"
"old",2010,"global_tas",0.830089461281769,"degC"
"old",2011,"global_tas",0.857010661440148,"degC"
"old",2012,"global_tas",0.883409536568696,"degC"
"old",2013,"global_tas",0.91481290807318,"degC"
"old",2014,"global_tas",0.94108763233082,"degC"
"old",2015,"global_tas",0.977424418206525,"degC"
"old",2016,"global_tas",1.01351637015539,"degC"
"old",2017,"global_tas",1.04823487163466,"degC"
"old",2018,"global_tas",1.08225488496303,"degC"
"old",2019,"global_tas",1.11586371873922,"degC"
"old",2020,"global_tas",1.14926223635754,"degC"
"old",2021,"global_tas",1.17987730218008,"degC"
"old",2022,"global_tas",1.20819073348688,"degC"
"old",2023,"global_tas",1.23486053401772,"degC"
"old",1745,"RF_O3_trop",0,"W/m2"
"old",1746,"RF_O3_trop",0,"W/m2"
"old",1747,"RF_O3_trop",0,"W/m2"
"old",1748,"RF_O3_trop",0,"W/m2"
"old",1749,"RF_O3_trop",0,"W/m2"
"old",1750,"RF_O3_trop",0,"W/m2"
"old",1751,"RF_O3_trop",0.000273728119446037,"W/m2"
"old",1752,"RF_O3_trop",0.000844648785898405,"W/m2"
"old",1753,"RF_O3_trop",0.00157548184514944,"W/m2"
"old",1754,"RF_O3_trop",0.00284983251341209,"W/m2"
"old",1755,"RF_O3_trop",0.00348597627960001,"W/m2"
"old",1756,"RF_O3_trop",0.00306942663936294,"W/m2"
"old",1757,"RF_O3_trop",0.00563968558959393,"W/m2"
"old",1758,"RF_O3_trop",0.00552400131197683,"W/m2"
"old",1759,"RF_O3_trop",0.00555943608565856,"W/m2"
"old",1760,"RF_O3_trop",0.00612161995490168,"W/m2"
"old",1761,"RF_O3_trop",0.00688535238150045,"W/m2"
"old",1762,"RF_O3_trop",0.00605722244319806,"W/m2"
"old",1763,"RF_O3_trop",0.00659646304260852,"W/m2"
"old",1764,"RF_O3_trop",0.00607705420394145,"W/m2"
"old",1765,"RF_O3_trop",0.0074108038882772,"W/m2"
"old",1766,"RF_O3_trop",0.00738631673691503,"W/m2"
"old",1767,"RF_O3_trop",0.00758110392139666,"W/m2"
"old",1768,"RF_O3_trop",0.0096473964267989,"W/m2"
"old",1769,"RF_O3_trop",0.00866263107410203,"W/m2"
"old",1770,"RF_O3_trop",0.00895049898790146,"W/m2"
"old",1771,"RF_O3_trop",0.00808220577894092,"W/m2"
"old",1772,"RF_O3_trop",0.00777689947971427,"W/m2"
"old",1773,"RF_O3_trop",0.00788261398321422,"W/m2"
"old",1774,"RF_O3_trop",0.00950757531961899,"W/m2"
"old",1775,"RF_O3_trop",0.0095614054040376,"W/m2"
"old",1776,"RF_O3_trop",0.00850609607571928,"W/m2"
"old",1777,"RF_O3_trop",0.0101336862406864,"W/m2"
"old",1778,"RF_O3_trop",0.0111318464248742,"W/m2"
"old",1779,"RF_O3_trop",0.00997958193711357,"W/m2"
"old",1780,"RF_O3_trop",0.0106343991437885,"W/m2"
"old",1781,"RF_O3_trop",0.0109342337948579,"W/m2"
"old",1782,"RF_O3_trop",0.0101378307070712,"W/m2"
"old",1783,"RF_O3_trop",0.0101081370065528,"W/m2"
"old",1784,"RF_O3_trop",0.0101392693113391,"W/m2"
"old",1785,"RF_O3_trop",0.0106880430401604,"W/m2"
"old",1786,"RF_O3_trop",0.0106373010479721,"W/m2"
"old",1787,"RF_O3_trop",0.011433097339439,"W/m2"
"old",1788,"RF_O3_trop",0.0133966399927694,"W/m2"
"old",1789,"RF_O3_trop",0.0123386059242772,"W/m2"
"old",1790,"RF_O3_trop",0.0127587555834605,"W/m2"
"old",1791,"RF_O3_trop",0.011804619280021,"W/m2"
"old",1792,"RF_O3_trop",0.0117393289450332,"W/m2"
"old",1793,"RF_O3_trop",0.0115061334930437,"W/m2"
"old",1794,"RF_O3_trop",0.0131773835378559,"W/m2"
"old",1795,"RF_O3_trop",0.0131637138533254,"W/m2"
"old",1796,"RF_O3_trop",0.0118571024320095,"W/m2"
"old",1797,"RF_O3_trop",0.0136855764975894,"W/m2"
"old",1798,"RF_O3_trop",0.0145695846024521,"W/m2"
"old",1799,"RF_O3_trop",0.0137730869700614,"W/m2"
"old",1800,"RF_O3_trop",0.0140883468843644,"W/m2"
"old",1801,"RF_O3_trop",0.0144670123105777,"W/m2"
"old",1802,"RF_O3_trop",0.0139555496854928,"W/m2"
"old",1803,"RF_O3_trop",0.0135586286043483,"W/m2"
"old",1804,"RF_O3_trop",0.0142399275329461,"W/m2"
"old",1805,"RF_O3_trop",0.0146376489091897,"W/m2"
"old",1806,"RF_O3_trop",0.0149834665489192,"W/m2"
"old",1807,"RF_O3_trop",0.0155412412997264,"W/m2"
"old",1808,"RF_O3_trop",0.0176098812054581,"W/m2"
"old",1809,"RF_O3_trop",0.0166345498166562,"W/m2"
"old",1810,"RF_O3_trop",0.0171081214480384,"W/m2"
"old",1811,"RF_O3_trop",0.0166584693776239,"W/m2"
"old",1812,"RF_O3_trop",0.0162292552136749,"W/m2"
"old",1813,"RF_O3_trop",0.0163362097201523,"W/m2"
"old",1814,"RF_O3_trop",0.0180340816977274,"W/m2"
"old",1815,"RF_O3_trop",0.0182341847524958,"W/m2"
"old",1816,"RF_O3_trop",0.0175792785149886,"W/m2"
"old",1817,"RF_O3_trop",0.0187531213545846,"W/m2"
"old",1818,"RF_O3_trop",0.0202294957980054,"W/m2"
"old",1819,"RF_O3_trop",0.0193153172528233,"W/m2"
"old",1820,"RF_O3_trop",0.0198787213703107,"W/m2"
"old",1821,"RF_O3_trop",0.0205250999102429,"W/m2"
"old",1822,"RF_O3_trop",0.0196437959559499,"W/m2"
"old",1823,"RF_O3_trop",0.0193858435479255,"W/m2"
"old",1824,"RF_O3_trop",0.0203366234205526,"W/m2"
"old",1825,"RF_O3_trop",0.0206246620457262,"W/m2"
"old",1826,"RF_O3_trop",0.0206972610310812,"W/m2"
"old",1827,"RF_O3_trop",0.0214678681623766,"W/m2"
"old",1828,"RF_O3_trop",0.0235954476608196,"W/m2"
"old",1829,"RF_O3_trop",0.022778658460427,"W/m2"
