"scenario","year","variable","value","old","units","SE"
"CO_emissions",1907,"global_tas",-0.0206831669037973,-0.0207035779374176,"degC",4.16610293450957e-10
"CO_emissions",1908,"global_tas",-0.0125078262148295,-0.012540003636551,"degC",1.03538646864243e-09
"CO_emissions",1909,"global_tas",-3.05342599081844e-06,-4.20739386964137e-05,"degC",1.52260041180752e-09
"CO_emissions",1910,"global_tas",0.00869213092328314,0.00864790479854861,"degC",1.95595010903402e-09
"CO_emissions",1911,"global_tas",0.0165222994793562,0.0164717848481929,"degC",2.551727961559e-09
"CO_emissions",1912,"global_tas",-0.015150095127009,-0.0152088194079804,"degC",3.44854117560144e-09
"CO_emissions",1913,"global_tas",-0.0484084883205393,-0.0484740001659813,"degC",4.29180189322356e-09
"CO_emissions",1914,"global_tas",-0.0418249676722445,-0.0418994754098394,"degC",5.55140296150476e-09
"CO_emissions",1915,"global_tas",-0.0201036273776592,-0.020193293106237,"degC",8.03994288139107e-09
"CO_emissions",1916,"global_tas",-0.00337908676612375,-0.00348591487362845,"degC",1.14122445530355e-08
"CO_emissions",1917,"global_tas",0.0076305296845617,0.00750080730561222,"degC",1.68278956003127e-08
"CO_emissions",1918,"global_tas",0.0163546350111096,0.0162006631265844,"degC",2.37073412242348e-08
"CO_emissions",1919,"global_tas",0.0280532559850428,0.0278835964317834,"degC",2.87843640121848e-08
"CO_emissions",1920,"global_tas",0.0354868500687799,0.0352928667335947,"degC",3.76295343295766e-08
"CO_emissions",1921,"global_tas",0.0468730146488959,0.0466581917896391,"degC",4.61488608592703e-08
"CO_emissions",1922,"global_tas",0.0473363169552534,0.047109489678487,"degC",5.14506134852203e-08
"CO_emissions",1923,"global_tas",0.0455328494466678,0.0452731533550002,"degC",6.74420600273945e-08
"CO_emissions",1924,"global_tas",0.0522256761508328,0.0519375865022963,"degC",8.29956455938445e-08
"CO_emissions",1925,"global_tas",0.0588676980918146,0.0585554156394101,"degC",9.75203300797904e-08
"CO_emissions",1926,"global_tas",0.0646027065935798,0.0642637374501762,"degC",1.14900080179782e-07
"CO_emissions",1927,"global_tas",0.0677996015842169,0.0674514232651485,"degC",1.21228141869336e-07
"CO_emissions",1928,"global_tas",0.069047450041123,0.068699255981431,"degC",1.21239103204823e-07
"CO_emissions",1929,"global_tas",0.0551997089848591,0.0548554292501208,"degC",1.1852853575147e-07
"CO_emissions",1930,"global_tas",0.0611885980679714,0.0608582482142973,"degC",1.09131025822534e-07
"CO_emissions",1931,"global_tas",0.0744320761810979,0.0741167266545257,"degC",9.94453239092988e-08
"CO_emissions",1932,"global_tas",0.0760721756112837,0.0757728338437197,"degC",8.96054938083357e-08
"CO_emissions",1933,"global_tas",0.0849590421484391,0.0846751213806494,"degC",8.06110023822927e-08
"CO_emissions",1934,"global_tas",0.0932633538004051,0.0929985315964945,"degC",7.01307996840425e-08
"CO_emissions",1935,"global_tas",0.0982582817684825,0.0980148789396746,"degC",5.92449370716951e-08
"CO_emissions",1936,"global_tas",0.100069635976841,0.0998512879975564,"degC",4.76758400576402e-08
"CO_emissions",1937,"global_tas",0.100297586772739,0.100108540322236,"degC",3.57385604478965e-08
"CO_emissions",1938,"global_tas",0.104834076793593,0.104680598251707,"degC",2.35556628191693e-08
"CO_emissions",1939,"global_tas",0.106708397642696,0.106592773084189,"degC",1.3369038530099e-08
"CO_emissions",1940,"global_tas",0.106227267881966,0.106146634052355,"degC",6.50181447772036e-09
"CO_emissions",1941,"global_tas",0.105709238135234,0.105656571962604,"degC",2.77372573951785e-09
"CO_emissions",1942,"global_tas",0.104933010674351,0.104902747583157,"degC",9.15854688665042e-10
"CO_emissions",1943,"global_tas",0.105392260315074,0.105379794730951,"degC",1.55390787521786e-10
"CO_emissions",1944,"global_tas",0.107806572405781,0.107812850703259,"degC",3.94170192208548e-11
"CO_emissions",1945,"global_tas",0.116121679188412,0.116150353468093,"degC",8.22214315254848e-10
"CO_emissions",1946,"global_tas",0.124846904617413,0.124902406855291,"degC",3.08049840941152e-09
"CO_emissions",1947,"global_tas",0.128307478985998,0.128397977711006,"degC",8.19001922792656e-09
"CO_emissions",1948,"global_tas",0.129980754244949,0.130115725370527,"degC",1.82172047398907e-08
"CO_emissions",1949,"global_tas",0.133334400317314,0.133521943612643,"degC",3.51724876226923e-08
"CO_emissions",1950,"global_tas",0.132408286280173,0.132671928741674,"degC",6.95073475067519e-08
"CO_emissions",1951,"global_tas",0.133062899620786,0.133406057605495,"degC",1.17757402469079e-07
"CO_emissions",1952,"global_tas",0.134298186777618,0.134717114754273,"degC",1.75500649624316e-07
"CO_emissions",1953,"global_tas",0.13561799298079,0.136109370431782,"degC",2.41451799343813e-07
"CO_emissions",1954,"global_tas",0.13841426686246,0.138973398324308,"degC",3.12627991627686e-07
"CO_emissions",1955,"global_tas",0.138672798269056,0.139309755113966,"degC",4.05714022276743e-07
"CO_emissions",1956,"global_tas",0.136306430589745,0.137026585320799,"degC",5.18622836659933e-07
"CO_emissions",1957,"global_tas",0.133341067706958,0.134150176300155,"degC",6.54656715585848e-07
"CO_emissions",1958,"global_tas",0.134804922417493,0.135699556229209,"degC",8.00369657064566e-07
"CO_emissions",1959,"global_tas",0.136192387638149,0.137187071218721,"degC",9.89395425459983e-07
"CO_emissions",1960,"global_tas",0.137644641455617,0.138735490880105,"degC",1.18995246690557e-06
"CO_emissions",1961,"global_tas",0.130802799238301,0.131958943581292,"degC",1.33666974183014e-06
"CO_emissions",1962,"global_tas",0.113977995851866,0.115179476258139,"degC",1.44355516665765e-06
"CO_emissions",1963,"global_tas",0.0360177394884832,0.0372473454768842,"degC",1.51193088671147e-06
"CO_emissions",1964,"global_tas",-0.0167184605715524,-0.0154685189926082,"degC",1.56235395077358e-06
"CO_emissions",1965,"global_tas",-0.0244790919451906,-0.0232207201706764,"degC",1.58349952289391e-06
"CO_emissions",1966,"global_tas",0.00804169906772897,0.00931228696810375,"degC",1.61439361257878e-06
"CO_emissions",1967,"global_tas",0.0195236357592771,0.0208160925112878,"degC",1.67044445581823e-06
"CO_emissions",1968,"global_tas",0.0322765305737328,0.033609083819402,"degC",1.77569815254365e-06
"CO_emissions",1969,"global_tas",0.050619987859731,0.0520021830291098,"degC",1.91046348625422e-06
"CO_emissions",1970,"global_tas",0.063754727764337,0.0651932195766146,"degC",2.06925869398975e-06
"CO_emissions",1971,"global_tas",0.06721354039144,0.0687207093593957,"degC",2.27155829796871e-06
"CO_emissions",1972,"global_tas",0.076020313307626,0.0776084527718924,"degC",2.52218695796052e-06
"CO_emissions",1973,"global_tas",0.0951805237153633,0.0968718627681207,"degC",2.86062779138238e-06
"CO_emissions",1974,"global_tas",0.111185283527788,0.112987259046595,"degC",3.24711577038169e-06
"CO_emissions",1975,"global_tas",0.102542527668118,0.104448539960809,"degC",3.63288285989029e-06
"CO_emissions",1976,"global_tas",0.115086218035782,0.117108785218505,"degC",4.09077800862976e-06
"CO_emissions",1977,"global_tas",0.138449944305981,0.140590370902617,"degC",4.58142601558353e-06
"CO_emissions",1978,"global_tas",0.162633203228021,0.164932239970013,"degC",5.28556994102893e-06
"CO_emissions",1979,"global_tas",0.183522950852864,0.186002760100441,"degC",6.14945390436889e-06
"CO_emissions",1980,"global_tas",0.20015010143352,0.202797331349637,"degC",7.00782622878285e-06
"CO_emissions",1981,"global_tas",0.217011329885936,0.219818520221593,"degC",7.88031758060304e-06
"CO_emissions",1982,"global_tas",0.21297167570866,0.215918025488884,"degC",8.68097702742592e-06
"CO_emissions",1983,"global_tas",0.172684471413837,0.175762190413204,"degC",9.47235423906298e-06
"CO_emissions",1984,"global_tas",0.181900621204046,0.185122928108846,"degC",1.03832617887215e-05
"CO_emissions",1985,"global_tas",0.216256677406959,0.219619662733424,"degC",1.13096703060219e-05
"CO_emissions",1986,"global_tas",0.248360600120715,0.251855846944965,"degC",1.2216750362428e-05
"CO_emissions",1987,"global_tas",0.279109273496338,0.282740440722567,"degC",1.31853754248382e-05
"CO_emissions",1988,"global_tas",0.31158234212796,0.315361832966794,"degC",1.42845510008238e-05
"CO_emissions",1989,"global_tas",0.344576711217277,0.348514656240531,"degC",1.55074110061745e-05
"CO_emissions",1990,"global_tas",0.373795207599228,0.377880412589968,"degC",1.66888998163693e-05
"CO_emissions",1991,"global_tas",0.347093133477558,0.35131290150938,"degC",1.78064422423841e-05
"CO_emissions",1992,"global_tas",0.228341300966377,0.232679061570255,"degC",1.88161670565558e-05
"CO_emissions",1993,"global_tas",0.212201788443779,0.216639889847538,"degC",1.96967440700471e-05
"CO_emissions",1994,"global_tas",0.274068766872876,0.278582487530225,"degC",2.03736741725792e-05
"CO_emissions",1995,"global_tas",0.346621671318831,0.351214728072617,"degC",2.10961703435019e-05
"CO_emissions",1996,"global_tas",0.409956083138218,0.41467370048221,"degC",2.22559134043426e-05
"CO_emissions",1997,"global_tas",0.452397688211142,0.457171269964271,"degC",2.27870827538085e-05
"CO_emissions",1998,"global_tas",0.49060709076822,0.49545183295219,"degC",2.34715268291418e-05
"CO_emissions",1999,"global_tas",0.535846083780784,0.540744385274829,"degC",2.39933575265604e-05
"CO_emissions",2000,"global_tas",0.577895590148898,0.582843126633583,"degC",2.44781172672929e-05
"CO_emissions",2001,"global_tas",0.614081130722997,0.619075114290775,"degC",2.49398718752381e-05
"CO_emissions",2002,"global_tas",0.640714881602506,0.645764914003525,"degC",2.55028272513482e-05
"CO_emissions",2003,"global_tas",0.662133125263153,0.667225862158841,"degC",2.59359690887087e-05
"CO_emissions",2004,"global_tas",0.685807333566142,0.690968952224272,"degC",2.66423071719583e-05
"CO_emissions",2005,"global_tas",0.708070527824004,0.713275860067582,"degC",2.70954837660304e-05
"CO_emissions",1750,"RF_tot",0,0,"W/m2",0
"CO_emissions",1751,"RF_tot",0.00806656129453609,0.00806701795579423,"W/m2",2.08539504687256e-13
"CO_emissions",1752,"RF_tot",0.0141063498950782,0.014107121541397,"W/m2",5.95438041382873e-13
"CO_emissions",1753,"RF_tot",0.0131705524195338,0.0131713220653973,"W/m2",5.92354755180156e-13
"CO_emissions",1754,"RF_tot",0.0076053861939902,0.00760573766916783,"W/m2",1.23534800489346e-13
"CO_emissions",1755,"RF_tot",-0.00931020956171946,-0.00930968128224463,"W/m2",2.79079203528568e-13
"CO_emissions",1756,"RF_tot",-0.23125249069394,-0.231251318315139,"W/m2",1.37447205338789e-12
"CO_emissions",1757,"RF_tot",-0.107960742694188,-0.107960508264378,"W/m2",5.49573356125291e-14
"CO_emissions",1758,"RF_tot",-0.0253281558546901,-0.0253275845668743,"W/m2",3.26369768390662e-13
"CO_emissions",1759,"RF_tot",0.00190369692875314,0.00190435046038373,"W/m2",4.27103592181637e-13
"CO_emissions",1760,"RF_tot",0.00714645427012273,0.00714691653019095,"W/m2",2.13684370674074e-13
"CO_emissions",1761,"RF_tot",0.015567012073469,0.0155676985418947,"W/m2",4.71238899426903e-13
"CO_emissions",1762,"RF_tot",-0.885570068631157,-0.885568824045792,"W/m2",1.54899273074744e-12
"CO_emissions",1763,"RF_tot",-0.605999096754843,-0.605997758137703,"W/m2",1.79189584815821e-12
"CO_emissions",1764,"RF_tot",-0.193787020445993,-0.193784824575705,"W/m2",4.82184631997494e-12
"CO_emissions",1765,"RF_tot",-0.0601488960240242,-0.0601473908682544,"W/m2",2.26549389135833e-12
"CO_emissions",1766,"RF_tot",-0.340486380062032,-0.340484178965754,"W/m2",4.84482482560472e-12
"CO_emissions",1767,"RF_tot",-0.392758113491228,-0.39275573425398,"W/m2",5.66076988172245e-12
"CO_emissions",1768,"RF_tot",-0.145238052031589,-0.145236640463773,"W/m2",1.9925236978219e-12
"CO_emissions",1769,"RF_tot",-0.0365839847172826,-0.0365819191268422,"W/m2",4.26666386776036e-12
"CO_emissions",1770,"RF_tot",-0.132027337931487,-0.132025193006987,"W/m2",4.60070110980692e-12
"CO_emissions",1771,"RF_tot",-0.070415523503051,-0.0704122439433108,"W/m2",1.07555120896805e-11
"CO_emissions",1772,"RF_tot",-0.0034039585889154,-0.00340005594483817,"W/m2",1.52306307935857e-11
"CO_emissions",1773,"RF_tot",0.0181487024063665,0.0181528807055145,"W/m2",1.74581837702234e-11
"CO_emissions",1774,"RF_tot",0.0137910961623171,0.0137945232604919,"W/m2",1.17450018997306e-11
"CO_emissions",1775,"RF_tot",0.0244437684841261,0.0244476019068616,"W/m2",1.46951298687906e-11
"CO_emissions",1776,"RF_tot",0.0289733449659972,0.028978259123809,"W/m2",2.4148946999139e-11
"CO_emissions",1777,"RF_tot",0.0264249302687927,0.0264294398720739,"W/m2",2.03365217542082e-11
"CO_emissions",1778,"RF_tot",0.0237662457985095,0.0237705049401733,"W/m2",1.81402877123022e-11
"CO_emissions",1779,"RF_tot",0.028908067327841,0.0289130623027347,"W/m2",2.49497741887104e-11
"CO_emissions",1780,"RF_tot",0.0217878444585669,0.0217930294465032,"W/m2",2.68840998999422e-11
"CO_emissions",1781,"RF_tot",0.028102247995097,0.0281081945794348,"W/m2",3.53618652869821e-11
"CO_emissions",1782,"RF_tot",0.0294043346769599,0.0294109577062027,"W/m2",4.38645163511664e-11
"CO_emissions",1783,"RF_tot",-1.76053192372754,-1.76052477525638,"W/m2",5.11006400255258e-11
"CO_emissions",1784,"RF_tot",-3.63460795481453,-3.63460012317283,"W/m2",6.13346116760722e-11
"CO_emissions",1785,"RF_tot",-1.48865112936413,-1.48864341647838,"W/m2",5.94886065081175e-11
"CO_emissions",1786,"RF_tot",-0.652020194024474,-0.652011388986088,"W/m2",7.75287009860794e-11
"CO_emissions",1787,"RF_tot",-0.26722014050222,-0.267211316475394,"W/m2",7.7863449428002e-11
"CO_emissions",1788,"RF_tot",-0.0936442791744923,-0.0936359332877648,"W/m2",6.96538252680925e-11
"CO_emissions",1789,"RF_tot",-0.0224418493238714,-0.0224326123585914,"W/m2",8.53215275837523e-11
"CO_emissions",1790,"RF_tot",0.000328359877311613,0.000337811563120738,"W/m2",8.93343646344218e-11
"CO_emissions",1791,"RF_tot",0.0175778481836772,0.0175889029938654,"W/m2",1.22208828296006e-10
"CO_emissions",1792,"RF_tot",0.0254569258015767,0.0254685388121676,"W/m2",1.34862014985248e-10
"CO_emissions",1793,"RF_tot",0.0266726994599749,0.0266849344042757,"W/m2",1.49693862043778e-10
"CO_emissions",1794,"RF_tot",0.0154613547234452,0.0154729679959,"W/m2",1.34868097109471e-10
"CO_emissions",1795,"RF_tot",0.0241658997012282,0.0241781032928974,"W/m2",1.48927649628617e-10
"CO_emissions",1796,"RF_tot",-0.100661474454848,-0.100648096711398,"W/m2",1.78964019811178e-10
"CO_emissions",1797,"RF_tot",-0.201740860495753,-0.201727498785222,"W/m2",1.78535308317535e-10
"CO_emissions",1798,"RF_tot",-0.103305447245527,-0.10329180884518,"W/m2",1.86005964051222e-10
"CO_emissions",1799,"RF_tot",-0.0187691807691228,-0.0187544565139854,"W/m2",2.16803689350578e-10
"CO_emissions",1800,"RF_tot",0.00820861434245534,0.00822420827754344,"W/m2",2.43170811531829e-10
"CO_emissions",1801,"RF_tot",0.0251217982470509,0.0251378530248432,"W/m2",2.57755889960711e-10
"CO_emissions",1802,"RF_tot",0.0282204715029066,0.0282375421602374,"W/m2",2.91407341705897e-10
"CO_emissions",1803,"RF_tot",0.0362042531495894,0.0362228531961242,"W/m2",3.4596173109508e-10
"CO_emissions",1804,"RF_tot",0.0434096967123112,0.0434278879286387,"W/m2",3.30920351474346e-10
"CO_emissions",1805,"RF_tot",0.0359366716921632,0.0359561386940683,"W/m2",3.78964163174645e-10
"CO_emissions",1806,"RF_tot",0.0418921360352331,0.0419127173175278,"W/m2",4.2358918089214e-10
"CO_emissions",1807,"RF_tot",0.0406161263716942,0.0406380267789874,"W/m2",4.79627839608849e-10
"CO_emissions",1808,"RF_tot",0.0323019340537642,0.0323225804311891,"W/m2",4.26272900768392e-10
"CO_emissions",1809,"RF_tot",-3.51279621127038,-3.51277458432348,"W/m2",4.67724831831233e-10
"CO_emissions",1810,"RF_tot",-2.46743915802629,-2.46741797774171,"W/m2",4.4860445490776e-10
"CO_emissions",1811,"RF_tot",-0.864522839797941,-0.864500299839381,"W/m2",5.08049731868876e-10
"CO_emissions",1812,"RF_tot",-0.268208494935689,-0.26818489484575,"W/m2",5.56964245126892e-10
"CO_emissions",1813,"RF_tot",-0.0691574538260191,-0.0691332856994993,"W/m2",5.84098339479053e-10
"CO_emissions",1814,"RF_tot",-0.0118526982022873,-0.0118288975857967,"W/m2",5.66469345329933e-10
"CO_emissions",1815,"RF_tot",-3.49653884144052,-3.49651432073475,"W/m2",6.0126501184403e-10
"CO_emissions",1816,"RF_tot",-4.48696246459667,-4.48693748876212,"W/m2",6.2379231163926e-10
"CO_emissions",1817,"RF_tot",-1.68622118287119,-1.68619563375808,"W/m2",6.5275718082282e-10
"CO_emissions",1818,"RF_tot",-0.571725148535833,-0.571699663636735,"W/m2",6.49480082042852e-10
"CO_emissions",1819,"RF_tot",-0.183653831182066,-0.183627101279088,"W/m2",7.14487713244509e-10
"CO_emissions",1820,"RF_tot",-0.0576350545447697,-0.0576081268567923,"W/m2",7.251003798086e-10
"CO_emissions",1821,"RF_tot",-0.109997073288734,-0.10996933683903,"W/m2",7.69310642200814e-10
"CO_emissions",1822,"RF_tot",-0.101698102614141,-0.101668955344458,"W/m2",8.49563329996492e-10
"CO_emissions",1823,"RF_tot",-0.42802179225203,-0.427989546632333,"W/m2",1.03977998963296e-09
"CO_emissions",1824,"RF_tot",-0.180765814779065,-0.180732529340229,"W/m2",1.10792043849515e-09
"CO_emissions",1825,"RF_tot",-0.0449038241049049,-0.0448686664978126,"W/m2",1.23605733645466e-09
"CO_emissions",1826,"RF_tot",0.0134624638058494,0.0134990707303788,"W/m2",1.34006692350467e-09
"CO_emissions",1827,"RF_tot",0.0314044593411904,0.0314424003583995,"W/m2",1.43952078686189e-09
"CO_emissions",1828,"RF_tot",0.0295925793240208,0.0296303542972884,"W/m2",1.42694860536968e-09
"CO_emissions",1829,"RF_tot",0.0406118789548213,0.0406507282317892,"W/m2",1.50926632092433e-09
"CO_emissions",1830,"RF_tot",0.0422751086994058,0.0423204978428149,"W/m2",2.06017433941409e-09
"CO_emissions",1831,"RF_tot",-2.37466775563777,-2.37461966970879,"W/m2",2.31225656526971e-09
"CO_emissions",1832,"RF_tot",-1.62566053463745,-1.62561086596278,"W/m2",2.46697724378755e-09
"CO_emissions",1833,"RF_tot",-0.550059935064395,-0.550009432773893,"W/m2",2.55048134598958e-09
"CO_emissions",1834,"RF_tot",-0.159427171739171,-0.159375849911428,"W/m2",2.63393000280587e-09
"CO_emissions",1835,"RF_tot",-1.79334118206046,-1.7932866822853,"W/m2",2.97022549221581e-09
"CO_emissions",1836,"RF_tot",-1.19982537519685,-1.19976666187849,"W/m2",3.44725375243123e-09
