; TODO add documenation
; commit 5933a4bd2787423
; date Wed Aug 20 17:58:42 2025
; UNITS:, Tg, Gg, Gg, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg N, Tg, Tg NMVOC, Tg N, Tg, Gg, Gg S, Pg C/yr, Pg C/yr, Pg C/yr, Pg C/yr
Date,BC_emissions,C2F6_emissions,CF4_emissions,CH4_emissions,CO_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC23_emissions,HFC245fa_emissions,HFC32_emissions,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,SF6_emissions,SO2_emissions,daccs_uptake,ffi_emissions,luc_emissions,luc_uptake
1833,2.5278260300552446,0,0.010070485,34.83030363975853,383.3641256022993,0,0,0,3.82e-6,0,0,3.05e-4,0.7335784944791081,8.492332639098098,64.41112104087227,5.929121249301503,17.768356866999483,0,1626.2071664930477,0,0.022446119273658225,0.5163956639472644,0
1834,2.5884012881218013,0,0.010071964,35.468562212947226,394.05952539437027,0,0,0,3.86e-6,0,0,3.09e-4,0.7546767041901974,8.699086501015554,66.45934159951835,6.056905369565725,18.369548844317237,0,1671.0120283331405,0,0.02298360785638799,0.5272418213601948,0
1835,2.5860548915940464,0,0.010071225,35.43759364626129,390.4339165499377,0,0,0,3.9e-6,0,0,3.13e-4,0.747942265497519,8.619012067867724,65.59577180910993,6.07021422487064,18.095001721352748,0,1667.500251535307,0,0.023485333005414253,0.5383157869032842,0
1836,2.5894824704414106,0,0.010071225,35.71459030147116,389.80642349132796,0,0,0,3.93e-6,0,0,3.17e-4,0.7456537232424866,8.682446080757877,65.45275971166303,5.94260384764514,18.169674135906245,0,1730.9700627497882,0,0.02732994664381324,0.5496223453627191,0
1837,2.6305853537914867,0,0.010071225,35.99369465400168,394.59482845390175,0,0,0,3.97e-6,0,0,3.21e-4,0.7551642104283588,8.712455801779683,66.20331505409986,6.130165893087433,18.29883659628797,0,1745.3025415329557,0,0.0273904232787842,0.5611663820223236,0
1838,2.673073028691265,0,0.010071225,36.37966906615336,401.1436504131553,0,0,0,4e-6,0,0,3.25e-4,0.7699187560509518,8.803959336680272,67.33982549144892,6.285215030835136,18.597702287850264,0,1787.2793544544302,0,0.02837175929515746,0.5729528847743689,0
1839,2.6532045277522727,0,0.010071225,36.483260441743205,396.738481797498,0,0,0,4.04e-6,0,0,3.29e-4,0.7595075487724309,8.81693258006738,66.51155015887653,6.0891697668794835,18.4711662770426,0,1790.5702572822,0,0.029444981400383853,0.5849869462747187,0
1840,2.648887359065678,0,0.010071225,36.706131076492404,395.66086193368506,0,0,0,4.07e-6,0,0,3.33e-4,0.7576699503398269,8.884594783160786,66.3305023260679,5.945635097264745,18.5498050419863,0,1816.1379210749153,0,0.03111235022926862,0.5972737661432391,0
1841,2.7024763347632934,0,0.010071225,37.05877473346326,402.1646701808321,0,0,0,4.11e-6,0,0,3.37e-4,0.7713511402146884,8.919139776251551,67.3604884454285,6.198129348879143,18.733144019957933,0,1856.1489722128586,0,0.032232385145718134,0.6098186532104258,0
1842,2.666918823779949,0,0.010070485,37.16009953351674,396.77897498238156,0,0,0,4.14e-6,0,0,3.41e-4,0.7610520336495336,8.92740974522596,66.33927259193246,5.95974668003943,18.588829071549085,0,1868.5671383081246,0,0.0340031142041615,0.6226270278112181,0
1843,2.6349588085798663,0,0.010071964,37.040996496768635,389.49169930336507,0,0,0,4.18e-6,0,0,3.45e-4,0.750567892428796,8.84811174886267,64.84663976336549,5.821297871054848,18.227431521691297,0,1871.391931753796,0,0.03513892036713008,0.6357044241269918,0
1844,2.67368412178365,0,0.010071225,37.29104422850683,392.4167733003891,0,0,0,4.22e-6,0,0,3.49e-4,0.7560684957251417,8.837487017586156,65.19036054579303,6.002209993291023,18.200401452104803,0,1923.4732109182107,0,0.037422405404746895,0.649056492576741,0
1845,2.7070579721433776,0,0.010071225,37.79881480742166,397.49854649637746,0,0,0,4.25e-6,0,0,3.53e-4,0.7655000215380702,8.962990058706394,66.11881876517891,5.9864082178756375,18.63055394644414,0,2008.157954330875,0,0.0408189488281865,0.6626890022584851,0
1846,2.713078243151841,0,0.010071225,37.90304985372124,395.54786178634646,0,0,0,4.29e-6,0,0,3.57e-4,0.7620331534088072,8.95397844076816,65.6810855154469,5.974563785426034,18.441338528088004,0,2000.8880081772243,0,0.041720241507136824,0.6766078434419528,0
1847,2.7700890152288045,0,0.010071225,38.416769940640286,402.60667526561855,0,0,0,4.32e-6,0,0,3.61e-4,0.7748083393176582,9.049920799128804,66.89044947060056,6.113154475178863,18.816757489717848,0,2096.4952298452667,0,0.04553942268759795,0.6908190301136212,0
1848,2.8319262588980827,1.49e-5,0.010070485,39.05317689742062,413.20337117525264,0,0,0,4.36e-6,0,0,3.65e-4,0.7942930040932967,9.217810071941713,68.85642991720466,6.29156844346468,19.369097588678073,0,2168.9239266028862,0,0.04629035833702631,0.7053287025752114,0
1849,2.8134000405457176,1.2e-4,0.010071964,39.07777330857648,408.5988188388731,0,0,0,4.39e-6,0,0,3.69e-4,0.7878578927207921,9.184209847137627,67.89211646792141,6.18662214412755,19.15518395673158,0,2202.6903983850198,0,0.048734969510792946,0.7201431300967599,0
1850,2.838033934799616,2.25e-4,0.010071225,39.435125876852425,411.1602403976618,0,0,0,4.44e-6,0,0,3.74e-4,0.7933427370614893,9.241408500827564,68.25794430954862,6.201041174709285,19.318774991815957,0,2216.9540765660913,0,0.052169913401716374,0.720145,0
1851,2.799313762034144,2.41e-4,0.010071225,39.290128980123356,401.91770290633815,0,0,0,4.48e-6,0,0,3.78e-4,0.7785462101996025,9.112910901163152,66.41781578495687,6.066457178133968,18.821360192448314,0,2195.0237989564494,0,0.05273414768803463,0.7695725,0
1852,2.7864319953760366,2.42e-4,0.010071225,39.36808337225531,397.1145408841772,0,0,0,4.51e-6,0,0,3.83e-4,0.7707532171006433,9.056074128633261,65.42408742276037,5.984610091125251,18.58304327319452,0,2213.206267995653,0,0.05523334551720202,0.779885,0
1853,2.813157209643259,2.43e-4,0.010071225,39.8043912505559,399.897105209075,0,0,0,4.55e-6,0,0,3.87e-4,0.7758481158850165,9.121741942418184,65.91125420000475,5.997929904580213,18.77535201079747,0,2258.287924467514,0,0.05806751723564468,0.7930125,0
1854,2.900816506034192,2.44e-4,0.010071225,40.76912435685664,412.7830968992406,0,0,0,4.58e-6,0,0,3.9e-4,0.7993868605414124,9.33459721774259,68.26960863943596,6.170820123246858,19.46876674769333,0,2453.971567735053,0,0.06770657204695639,0.795535,0
1855,2.8903983063699896,2.45e-4,0.010070485,40.78105785677941,407.42925139528205,0,0,0,4.62e-6,0,0,3.95e-4,0.789686525460187,9.230695814889097,67.11703332908704,6.1462171435336765,19.13132136707887,0,2451.739257764196,0,0.06880156390876674,0.7856225,0
1856,2.8781724188338145,2.47e-4,0.010071964,41.08091664614707,404.12531012133917,0,0,0,4.65e-6,0,0,3.98e-4,0.7822123689107612,9.267888531555519,66.51130207099433,5.94198649406939,19.108041172532225,0,2525.261072420269,0,0.07334370515194283,0.810285,0
1857,2.9495084409559813,2.49e-4,0.010071225,41.62949197484309,414.0121820285638,0,0,0,4.69e-6,0,0,4.03e-4,0.8021546595880381,9.333613012120434,68.19987111392862,6.274742460668341,19.461056685971087,0,2582.575197104124,0,0.07420097900014422,0.8054275,0
1858,2.9815187235767886,2.51e-4,0.010071225,42.01331791192844,418.43131020185626,0,0,0,4.73e-6,0,0,4.07e-4,0.8130520519990329,9.386140474852146,68.94537027664335,6.398628935580366,19.66429212585006,0,2629.7020235139084,0,0.07575814753996002,0.8119075,0
1859,2.977963272005961,2.53e-4,0.010071225,42.36274340452476,415.72387627499444,0,0,0,4.76e-6,0,0,4.1e-4,0.804586948652383,9.424200344231947,68.43539399691959,6.20901621520996,19.65087672714388,0,2724.6037553673345,0,0.08022976425197387,0.8293325,0
1860,2.986711734714679,2.55e-4,0.010810676,42.77799740401702,415.4857332123101,0,0,0,4.79e-6,0,0,4.14e-4,0.8041239423061426,9.473591669679028,68.33460523326413,6.111250447820505,19.736711012685287,0,2858.032640385937,0,0.08777552916999896,0.758965,0
1861,3.012361658237977,2.57e-4,0.010810691,43.09975954291713,416.67624684758295,0,0,0,4.83e-6,0,0,4.19e-4,0.8090413575815187,9.451789265620443,68.37982172049965,6.2609692036960105,19.649293869933082,0,2929.7996932291176,0,0.09243346518638645,0.7552825,0
1862,2.9952900085850103,2.6e-4,0.010071254,43.391046428343415,413.5667850332465,0,0,0,4.87e-6,0,0,4.23e-4,0.8045741258208656,9.503044717711976,67.85296091798152,6.078480472327411,19.634736193222395,0,2941.530908058017,0,0.09449369470261018,0.74794,0
1863,2.971092440671397,2.62e-4,0.010071254,43.46263515577321,406.7238260263042,0,0,0,4.9099999999999996e-06,0,0,4.27e-4,0.7962664194148579,9.42899980700122,66.40931733841468,5.963862379181264,19.28297617142292,0,3051.4659641832022,0,0.10073986560676425,0.7388425,0
1864,3.0145973896116938,2.65e-4,0.010071254,43.92868901425032,409.8628108791764,0,0,0,4.94e-6,0,0,4.31e-4,0.802777813271186,9.436608727685396,66.80043048838434,6.134475912586253,19.29155634057775,0,3200.323820226292,0,0.10835931727207021,0.71471,0
1865,3.07253162209082,2.68e-4,0.010810706,44.744114850134224,419.06708480620307,0,0,0,4.98e-6,0,0,4.35e-4,0.8209883833434437,9.612496153986616,68.51645081140921,6.236889111797925,19.872113866807993,0,3349.594670410902,0,0.1151157653145353,0.70181,0
1866,3.068226592871024,2.71e-4,0.01081072,44.97418712076735,415.694640767929,0,0,0,5.01e-6,0,0,4.39e-4,0.8159335763572926,9.591771965509798,67.79242513071813,6.195875504989665,19.634647832883065,0,3405.1487604187664,0,0.11880893886989041,0.711825,0
1867,3.1230098940660684,2.74e-4,0.010070544,45.634930632409336,422.84990092732465,0,0,0,5.05e-6,0,0,4.43e-4,0.8305580801434489,9.707051553261053,69.06519046292514,6.338010690526754,19.985999725794315,0,3602.90963667447,0,0.1271719821140272,0.70148,0
1868,3.192105492723478,2.77e-4,0.010072023,46.38221758196796,433.40853116093876,0,0,0,5.08e-6,0,0,4.47e-4,0.8516244281262749,9.877936907597965,71.03868975021078,6.538642532085129,20.5232009647166,0,3723.9925839427096,0,0.1307896692360789,0.6928675,0
1869,3.157895695269002,2.81e-4,0.010810735,46.42626827011257,424.7919374088275,0,0,0,5.12e-6,0,0,4.51e-4,0.8386972069603622,9.807947457268739,69.31799179558554,6.350514537822137,20.122541671342727,0,3861.473339143383,0,0.13874241447668167,0.7054825,0
1870,3.2079971900593587,2.84e-4,0.01081075,47.014918800702105,431.5162760361924,0,0,0,5.15e-6,0,0,4.55e-4,0.8534889991310158,9.922711842004547,70.5094940614347,6.466849098134696,20.50234748509142,0,3965.7718609856556,0,0.14206736643160425,0.773785,0
1871,3.177830250520806,2.88e-4,0.010071314,47.109921127807695,423.46500130320635,0,0,0,5.19e-6,0,0,4.59e-4,0.8425640053090118,9.840857150271175,68.82761410483103,6.3790908099305605,20.00409150351424,0,4152.628094822327,0,0.1517018231570205,0.7790725,0
1872,3.167329069223736,2.92e-4,0.010810765,47.39265679782861,416.7138441991901,0,0,0,5.23e-6,0,0,4.63e-4,0.8319037375572464,9.805323869784536,67.3230496260217,6.229518625223441,19.64954180912026,0,4439.578282587764,0,0.1682789780555188,0.8331075,0
1873,3.241761177472083,2.96e-4,0.01081078,48.370041002469456,428.34312379071787,0,0,0,5.26e-6,0,0,4.67e-4,0.8549476257061819,10.028780792741337,69.48012363656166,6.4267660657,20.229711135776558,0,4701.4137566559,0,0.17908070207296856,0.8133775,0
1874,3.268773221660745,3e-4,0.010810794,48.86496970712207,435.1254238484307,0,0,0,5.3e-6,0,0,4.71e-4,0.8727852300007477,10.205191074662954,70.86821318499709,6.538490766008003,20.609433839531768,0,4648.791817346095,0,0.17425975554677617,0.86736,0
1875,3.235317480950297,3.05e-4,0.010810809,49.00066978411083,426.10153932170755,0,0,0,5.33e-6,0,0,4.75e-4,0.8582256430510401,10.105140343619588,68.99862310575867,6.426143160962113,20.051796354865992,0,4845.1659429637375,0,0.18347784018191074,0.8904,0
1876,3.2450285643688983,3.09e-4,0.010810824,49.546424604712854,428.6471446793414,0,0,0,5.37e-6,0,0,4.79e-4,0.8647193649664233,10.262241747404373,69.59773985991637,6.369766699907832,20.301035895698917,0,4954.270075167705,0,0.1872594026676653,0.8961225,0
1877,3.2851689073944588,3.14e-4,0.010810839,50.00706913783809,433.2583884153753,0,0,0,5.41e-6,0,0,4.83e-4,0.877525590551212,10.316044405603558,70.30105634521756,6.580768219327892,20.3916936703889,0,5094.483231117499,0,0.19158702170385014,0.8683025,0
1878,3.3099965442656467,3.19e-4,0.010810853,50.45506939103807,437.2597349409497,0,0,0,5.44e-6,0,0,4.87e-4,0.8904911471760677,10.407027763778006,71.01483804346174,6.718046485011904,20.53409048430048,0,5158.082026579785,0,0.1941394285837597,0.894355,0
1879,3.34085243826198,3.23e-4,0.010810868,51.166545985154926,440.31023020438425,0,0,0,5.47e-6,0,0,4.91e-4,0.8941504009721907,10.578185814091917,71.61411725779148,6.622558324614696,20.803538258005656,0,5452.891391723472,0,0.20846534418304444,0.89251,0
1880,3.338098125419658,3.29e-4,0.010810144,51.635966518793815,436.57499068742146,0,0,0,5.51e-6,0,0,4.95e-4,0.8896235233017945,10.596047036776207,70.72613097416718,6.510941389028288,20.651038666919945,0,5931.029800342122,0,0.23593667062375606,0.922575,0
1881,3.3785594661802816,3.34e-4,0.011551088,52.25462258312562,440.24574934597655,0,0,0,5.55e-6,0,0,4.99e-4,0.9014628709366777,10.647821350714871,71.24559102311065,6.723111965430855,20.648299326280256,0,6143.6971610930095,0,0.24171896952183386,0.9216925,0
1882,3.36215039579621,3.39e-4,0.011550379,52.71465121565074,435.40188970441454,0,0,0,5.59e-6,0,0,5.04e-4,0.8949342268567885,10.703352007033295,70.27290971208227,6.52426963021564,20.48217909096883,0,6405.590460040449,0,0.2552575577039436,0.9706975,0
1883,3.3364160600698543,3.45e-4,0.010810957,52.95499712831219,427.56218415016514,0,0,0,5.62e-6,0,0,5.08e-4,0.8866992679083379,10.648447503090507,68.57237226037859,6.410001555471299,20.034847116866867,0,6714.470275497437,0,0.2710968531114315,0.9494825,0
1884,3.395042862774245,3.5e-4,0.010810972,53.68121224317295,436.0444030169047,0,0,0,5.66e-6,0,0,5.12e-4,0.906528495764138,10.798705422143687,70.09837583770185,6.65680746585506,20.335430503185822,0,6834.4966785742645,0,0.2748522805075259,0.991335,0
1885,3.4009534920537603,3.56e-4,0.011550438,54.23162479740708,437.75349286415906,0,0,0,5.69e-6,0,0,5.16e-4,0.9145147467438957,10.926074002063656,70.45052652116671,6.631327711004262,20.529560395755027,0,6889.9343771024605,0,0.27800587289170664,0.99106,0
1886,3.409897715878096,3.62e-4,0.011550467,54.66972745960607,437.5172063500629,0,0,0,5.73e-6,0,0,5.2e-4,0.9181250868664053,10.986483365187768,70.36633059379285,6.68977294882391,20.386089936407895,0,6950.772604829824,0,0.2834595155537722,0.967615,0
1887,3.4528444859127645,3.68e-4,0.011550497,55.46260181782974,442.80473852112584,0,0,0,5.77e-6,0,0,5.24e-4,0.9318149782056818,11.123870578542096,71.28918427620829,6.806052385625258,20.643316741387515,0,7217.037926039686,0,0.2982206162472501,1.00749,0
1888,3.538923439127746,3.74e-4,0.011550526,56.586303413893596,452.3742382127078,0,0,0,5.8e-6,0,0,5.28e-4,0.9516888815109081,11.328165639940819,72.86872918843763,6.962673525227126,21.106730659617668,0,7872.988126397063,0,0.3292818168384153,0.9733675,0
1889,3.511590875832352,3.81e-4,0.011550556,56.8740566978019,448.4859191098517,0,0,0,5.84e-6,0,0,5.32e-4,0.9526662083019679,11.349557973445233,72.19390624051415,6.948311987562524,20.862380314308393,0,7882.487841735046,0,0.3294563078621845,1.0037375,0
1890,3.5725516779133217,3.87e-4,0.011550586,57.810215094101046,454.06613308568444,0,0,0,5.87e-6,0,0,5.36e-4,0.9716753731721348,11.484300775137871,72.97597085670095,7.046623292359876,21.093884960302997,0,8468.733965757516,0,0.357506876651395,1.0781475,0
1891,3.541331579540028,3.94e-4,0.011550615,57.942704441849024,444.8959882913582,0,0,0,5.91e-6,0,0,5.4e-4,0.960098264539972,11.409553719121766,71.03852872664821,6.933544604414959,20.517250527788125,0,8811.872689327369,0,0.3742154870077751,1.135545,0
1892,3.526000502035957,4.01e-4,0.011550645,58.10938042945834,440.56645164687194,0,0,0,5.95e-6,0,0,5.45e-4,0.9577018708131753,11.436711998247707,70.14248512340282,6.851380159650021,20.26692529659932,0,8956.05736555407,0,0.3781611500096833,1.119495,0
1893,3.5404285622161398,4.08e-4,0.012290126,58.54653430489306,444.3544834614958,0,0,0,5.99e-6,0,0,5.49e-4,0.9708110235690673,11.603993478272258,70.94927769358806,6.883196170924868,20.49666902932528,0,8901.510388241175,0,0.3756232474814589,1.170495,0
1894,3.6136221752038122,4.15e-4,0.01229017,59.66527786273304,457.53152589956153,0,0,0,6.02e-6,0,0,5.52e-4,1.0020787876676336,11.875276141287369,73.46643144249418,7.141535212315759,21.146353686604485,0,9247.03626129922,0,0.38895483333704767,1.1747175,0
1895,3.6328207775048447,4.22e-4,0.011550763,60.12826345938257,454.8301601546607,0,0,0,6.06e-6,0,0,5.57e-4,0.99986272389468,11.873556656480304,72.68443957177617,7.165624861744126,20.842375907292684,0,9732.26716389861,0,0.41228736420561585,1.17617,0
1896,3.5791871647167874,4.3e-4,0.012290244,60.37599128163106,444.9899779735763,0,0,0,6.09e-6,0,0,5.61e-4,0.9869230495525757,11.908693951867566,70.98808946655822,6.873040217558761,20.486787111632314,0,10028.497831310418,0,0.4253884825452097,1.1584675,0
1897,3.6715472752611094,4.37e-4,0.012290288,61.342652626480906,457.0981718746715,0,0,0,6.13e-6,0,0,5.65e-4,1.017066624536947,12.06544076082608,73.1126050137761,7.304447275283035,20.88596365923293,0,10516.356247906411,0,0.44474329059245565,1.2020625,0
1898,3.6975833294580824,4.45e-4,0.012290333,61.90456084085801,457.25180133102793,0,0,0,6.17e-6,0,0,5.69e-4,1.0247079498686993,12.121331880654521,72.99836523987095,7.387366458417133,20.802891007600874,0,11079.881425429878,0,0.4683918072881617,1.18912,0
1899,3.759002003253393,4.86e-4,0.012290377,63.08867051641977,462.69442314043863,0,0,0,6.2e-6,0,0,5.73e-4,1.0344932329221768,12.356435750450435,73.94849391098762,7.333273677405889,21.170624051271936,0,12018.056151663523,0,0.5093713535024246,1.2138675,0
1900,3.7619446591348926,0.002392668,0.028558348,63.70311395274969,460.1538267240736,0,0,0,6.24e-6,0,0,5.77e-4,1.0369100280458328,12.413670119433142,73.41660276065203,7.3021981452201326,21.05142318286195,0,12585.672525102491,0,0.5365459763999189,1.22983,0
1901,3.783240602329229,0.004820097,0.047784449,64.07144672108595,458.7443105556606,0,0,0,6.28e-6,0,0,5.82e-4,1.0406105463320698,12.422468533612411,73.08051362330981,7.441332225107984,20.784245859606493,0,13065.203015136547,0,0.5559845470759119,1.2371075,0
1902,3.777290057774599,0.005778122,0.050743008,64.47469154898842,456.1617373529776,0,0,0,6.32e-6,0,0,5.86e-4,1.041494196233137,12.518192401407273,72.65577333870735,7.369812728701703,20.64105920138559,0,13428.042797818083,0,0.5712371338136014,1.2628875,0
1903,3.7979864855541736,0.006957613,0.05591998,65.05479780246709,451.7285220230039,0,0,0,6.36e-6,0,0,5.9e-4,1.0373604483517225,12.527440686172158,71.49479942632003,7.313095181958868,20.318945887410017,0,14486.457255933132,0,0.6209876944756244,1.2546225,0
1904,3.8630118337574073,0.009436339,0.068491568,65.99696460965836,464.419619074611,0,0,0,6.39e-6,0,0,5.94e-4,1.0686527943407604,12.806540365629926,74.14185492106772,7.618083186428363,20.932902122716886,0,14755.670423226366,0,0.629637692968486,1.27704,0
1905,3.9283385337626915,0.013412831,0.087718467,66.76019784835896,469.4950984148266,0,0,0,6.43e-6,0,0,5.99e-4,1.0802645437972795,12.914375963744083,74.86317785319112,7.815401153197832,21.024785526694462,0,15662.01940438729,0,0.6698808916453353,1.3173425,0
1906,3.96367156369503,0.018196454,0.11138246,67.4359469758486,468.42768593161776,0,0,0,6.47e-6,0,0,6.03e-4,1.086192201811249,13.004961249705936,74.59584942324047,7.850516439529477,20.898748120923294,0,16598.30957017507,0,0.7131878605227449,1.320225,0
1907,4.1084428301454095,0.016966195,0.10398923,69.22163458871894,483.0155964760978,0,0,0,6.51e-6,0,0,6.07e-4,1.1145559043121764,13.248618183632152,76.96199239833548,8.212333663395087,21.444314327941115,0,18261.45741274233,0,0.7923073659941028,1.2959975,0
1908,4.088142407157308,0.021404879,0.12765503,69.42306437451155,485.60477825211075,0,0,0,6.54e-6,0,0,6.11e-4,1.1327986564755193,13.425865685947954,77.95053728043827,8.328488049589795,21.62457185352154,0,17555.876254119517,0,0.7680763904605723,1.3206425,0
1909,4.11032135922412,0.036714367,0.21121463,69.89759355597441,482.86733224281494,0,0,0,6.58e-6,0,0,6.16e-4,1.136210178112865,13.468731201672691,77.41657846273947,8.362910324496939,21.39468054878068,0,18398.74280775261,0,0.7977682645059868,1.3499425,0
1910,4.195576520386216,0.042342327,0.24301505,70.96387003313173,493.4831767954657,0,0,0,6.62e-6,0,0,6.2e-4,1.1617299423026655,13.718368281002187,79.30381592183285,8.584314758283995,21.893169358519767,0,19245.492964923564,0,0.8373922382645383,1.2955475,0
1911,4.164511766006217,0.047217079,0.27037941,71.4048808620928,484.63804075388924,0,0,0,6.66e-6,0,0,6.24e-4,1.1540514273360076,13.66142833099662,77.52164680830131,8.529953720622403,21.31158109304433,0,19399.122843237874,0,0.8531334518421552,1.3173475,0
1912,4.171818381419203,0.055977137,0.31844894,72.0884696159162,480.67017958748914,0,0,0,6.7e-6,0,0,6.29e-4,1.1528391516044454,13.690009256294292,76.50004189052794,8.494024767508796,21.018706860200577,0,20055.52897227892,0,0.8951195908969569,1.278985,0
1913,4.262833281691976,0.05934571,0.33694139,73.83683282257084,490.7295494302685,0,0,0,6.74e-6,0,0,6.33e-4,1.1740160155568948,13.89139428663357,78.12107874157591,8.746933954167291,21.358176409124916,0,20897.342114151525,0,0.9661515442033383,1.2321375,0
1914,4.209193312039583,0.064801984000000007,0.36726542,73.96680415326787,497.5199022815426,0,0,0,6.77e-6,0,0,6.36e-4,1.2042784608673245,14.20462887821191,80.31297626377003,8.83852147093796,21.91138327976297,0,19161.16709399335,0,0.8791923697454813,1.2544775,0
1915,4.1768686978670635,0.084000629,0.47153519,74.09383619256748,488.57217551316336,0,0,0,6.81e-6,0,0,6.41e-4,1.1974075536702584,14.188604856578468,78.75489100848542,8.778627192627281,21.373187620479808,0,19078.526933705376,0,0.8661433513246344,1.2475825,0
1916,4.226879474654575,0.10465075,0.58467971,75.43488036195278,487.7925377766395,0,0,0,6.85e-6,0,0,6.46e-4,1.19953534285443,14.292973609645228,78.51271007587928,8.837170049149309,21.230917518825947,0,20732.944180918184,0,0.9296529861206292,1.23435,0
1917,4.332581819643469,0.11034348,0.61870744,76.85094636405663,499.19103097197876,0,0,0,6.89e-6,0,0,6.51e-4,1.2280258720798407,14.443776003388649,80.48820241641553,9.33161513288427,21.501747984882293,0,21614.86468132929,0,0.9622156112787814,1.24055,0
1918,4.334855573395433,0.10461425,0.58914082,77.11209019130034,502.9654425489221,0,0,0,6.93e-6,0,0,6.55e-4,1.246957982044565,14.641746464162125,81.4953230578606,9.460956270010684,21.678124106789223,0,21391.990106670924,0,0.9465146326269632,1.2414,0
1919,4.144402775934911,0.10155164,0.57214502,76.52093376083685,496.306687483541,0,0,0,6.96e-6,0,0,6.59e-4,1.2521935071958656,14.847342337961367,81.75970933658925,9.285252751533744,21.585202294737886,0,18290.66603779451,0,0.8262944721958778,1.2230525,0
1920,4.280922528896289,0.071874804,0.41169313,78.73375152986044,506.26932204717366,0,0,0,7.01e-6,0,0,6.64e-4,1.268294646495017,14.961505553778034,82.73073685896892,9.708311782127167,21.67432945558593,0,20286.09328191595,0,0.9470425055603905,1.25642,0
1921,4.1063615222059795,0.05599481,0.32444592,77.58108388896656,493.37827287816805,0,0,0,7.05e-6,0,0,6.68e-4,1.2661418250633059,14.920504834436544,81.03226052100645,9.610296106263242,21.1223393638643,0,17331.637988509272,0,0.833524787706648,1.320675,0
1922,4.105174368231393,0.10093674,0.56921203,79.00716280074634,490.16379762491067,0,0,0,7.09e-6,0,0,6.73e-4,1.2702831416445126,14.971032396776012,80.38170996085137,9.702915517450897,20.76511512668102,0,18135.52559498844,0,0.8814145951215728,1.310745,0
1923,4.439836404306408,0.13753371,0.77479139,82.0657080608611,524.0021078324984,0,0,0,7.13e-6,0,0,6.78e-4,1.3225592892349047,15.36613283195878,85.45925489211388,10.47529049950864,21.81135519912423,0,19934.59457325303,0,0.9870322709918006,1.3394475,0
1924,4.33011515147751,0.14595489,0.82730698,82.57126606400502,507.94538454227705,0,0,0,7.17e-6,0,0,6.82e-4,1.3134113256246323,15.300328607276018,82.56333302334072,10.190196466484576,21.18818976997423,0,19944.383069112322,0,0.9935670920928441,1.34315,0
1925,4.363149244812359,0.15281139,0.86947278,83.63698079381459,511.27100655996264,0,0,0,7.21e-6,0,0,6.87e-4,1.353428739314935,15.700733372543768,83.26584689611083,10.451398302349755,21.19938931337234,0,20115.189366293176,0,1.0110905880182341,1.34237,0
1926,4.320793539521135,0.16877181,0.96266008,83.88112461048026,508.4247383900652,0,0,0,7.25e-6,0,0,6.92e-4,1.3793524941843618,15.980173668594489,82.97884972174569,10.549280739955911,21.043334382922307,0,20647.42031540808,0,1.0108294448763138,1.3456075,0
1927,4.403017966486073,0.19366311,1.1076116,87.06786434048689,521.1775958950541,0,0,0,7.29e-6,0.004945027,0,6.96e-4,1.413731087746064,16.24816191799774,85.30299452896182,11.086982231628328,21.28759347114905,0,21849.531284523113,0,1.0967178382407214,1.35531,0
1928,4.346990432265774,0.2132805,1.2252077,88.35742796186504,520.4248385631935,0,0,0,7.32e-6,0.030139896,0,6.99e-4,1.4322562728763997,16.428406710758857,85.7372984759123,11.205921542591616,21.28727116896044,0,21960.4210255775,0,1.099935400082586,1.34825,0
1929,4.4077546496151525,0.20802541,1.2037865,90.83406610403159,530.7740746430795,0,0,0,7.35e-6,0.003329301,0,7.02e-4,1.4649909560120487,16.670595566141706,87.7177604027084,11.583663553864932,21.632237748005043,0,23457.91812173821,0,1.1816755268466181,1.3357275,0
1930,4.349934971985202,0.17035764,0.99750344,91.40509178149131,536.5992090289028,0,0,0,7.36e-6,-0.026051043,0,7.03e-4,1.4926858491653314,16.893953639828702,89.96640727313941,11.580822617661633,22.19451410735263,0,21711.087659117693,0,1.0880572138633005,1.3701575,0
1931,4.101155481832784,0.11326202,0.6766021,90.37992423038301,506.12634500135647,0,0,0,7.38e-6,-0.003829208,0,7.06e-4,1.4539289504131003,16.719588287285333,84.86380420102637,10.772288654689161,20.978583306838686,0,19179.634044118087,0,0.9811835125852509,1.4150775,0
1932,4.06865177228846,0.085847633,0.51911084,90.91984535813032,510.9037583801497,0,0,0,7.4e-6,7.43e-4,0,7.08e-4,1.4679994921751882,16.834998085835277,86.31704680212157,10.817643709170472,21.314854876834954,0,17032.949540058715,0,0.8883519507380302,1.4283325,0
1933,4.058315020065788,0.1016274,0.61081444,92.65423660577605,508.73131816859205,0,0,0,7.43e-6,8.08e-4,0,7.11e-4,1.4605194885008919,16.864010150243864,86.02236530361347,10.722291076699154,21.183886729262348,0,17989.831066308998,0,0.930604575957761,1.4457875,0
